product name,product category,product price
"Acer TravelMate P2 TMP215-54 Core i5 12th Gen 15.6"" FHD Laptop",Laptop,75500
"Lenovo IdeaPad Slim 3i 15ITL6 Core i7 11th Gen 15.6"" FHD Laptop with Fingerprint",Laptop,76000
"Lenovo IdeaPad 3i 15ITL6 core i7 11th Gen 16GB RAM 15.6"" FHD Laptop",Laptop,76000
"Lenovo IdeaPad Slim 3i 15ITL6 Core i7 11th Gen 15.6"" FHD Laptop Abyss Blue",Laptop,76000
"HP 15-fd0293TU Core i5 13th Gen 15.6"" FHD Laptop With Backlit Keyboard",Laptop,76800
"MSI Modern 15 H C13M Core i5 13th Gen 15.6"" FHD Laptop",Laptop,76900
"HP 15-fd0291TU Core i5 13th Gen 15.6"" FHD Laptop With Backlit Keyboard",Laptop,77000
"Lenovo IdeaPad Slim 3i 15IAU7 Core i5 12th Gen 15.6"" FHD Laptop with Windows 11",Laptop,77000
"MSI Modern 14 C13M Core i5 13th Gen 14"" FHD Laptop",Laptop,77200
"MSI Modern 15 B7M Ryzen 7 7730U 15.6"" FHD Laptop",Laptop,77500
"ASUS Vivobook 15 X1504VA-NJ261W Core i5 13th Gen 15.6"" FHD Laptop",Laptop,78500
"HP 15-fd1112TU Intel Core 5 120U 15.6"" FHD Laptop",Laptop,78500
"HP 15-fd1113TU Intel Core 5 120U 15.6"" FHD Laptop",Laptop,78500
"Lenovo IdeaPad Slim 3 Ryzen 7 7730U 14"" FHD Laptop Fingerprint 16GB DDR4 RAM 512GB SSD with 2 Years Warranty ",Laptop,79000
"Lenovo IdeaPad Slim 3 14ABR8 Ryzen 7 7730U Abyss Blue 14"" FHD Laptop with 1080p FHD Webcam ",Laptop,79000
"Lenovo IdeaPad Slim 3 14IRH8 Core i5 13th Gen 14"" FHD Military Grade Laptop",Laptop,79500
"Lenovo IdeaPad Slim 3 14IRH8 Core i5 13th Gen 14"" FHD Military Grade Laptop Arctic Grey",Laptop,79500
"Lenovo IdeaPad Slim 3 14IRH8 Core i5 13th Gen 14"" FHD Laptop Abyss Blue",Laptop,79500
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 16GB RAM 15.6"" FHD Laptop Abyss Blue",Laptop,79500
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 16GB RAM 15.6"" FHD Laptop",Laptop,79500
ASUS Vivobook 15 X1504VA Core i5 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,Laptop,79500
"Asus VivoBook Go 15 OLED E1504FA Ryzen 5 7520U 16GB RAM 15.6"" OLED Laptop",Laptop,79500
"Asus VivoBook Go 15 OLED E1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD OLED Laptop",Laptop,79500
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 7730U Abyss Blue 15.6"" FHD Laptop",Laptop,79900
"Lenovo IdeaPad Slim 3 14IRH8 Core i5 13th Gen 13420H 14"" FHD Laptop",Laptop,80000
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 13420H 15.6"" FHD Laptop",Laptop,80000
"MSI Modern 14 C7M Ryzen 7 7730U 14"" Laptop",Laptop,80000
"MSI Modern 15 B7M Ryzen 7 7730U 16GB RAM 15.6"" FHD Laptop",Laptop,80000
"HP 15-fd0210TU Core i5 13th Gen 15.6"" FHD Laptop With Backlit Keyboard",Laptop,81000
"MSI Modern 15 B7M Ryzen 7 7730U 16GB RAM 15.6"" FHD Laptop Star Blue",Laptop,81000
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 16GB RAM 15.6"" FHD Laptop With Backlit Keyboard",Laptop,81500
"MSI Modern 15 F1MG Core 5 120U AI Optimized 15.6"" FHD Laptop Platinum Gray",Laptop,82900
"MSI Modern 15 F1MG Core 5 120U AI Optimized 15.6"" FHD Laptop Urban Silver",Laptop,82900
"ASUS ExpertBook L2 Flip Ryzen 5 5625U 14"" Touch Laptop",Laptop,85000
"ASUS Vivobook 15 OLED M1505YA Ryzen 7 7730U 8GB RAM 15.6"" FHD Laptop",Laptop,85000
"Dell Latitude 3440 Core i5 12th Gen 14"" FHD Laptop",Laptop,86500
"Dell Latitude 3540 Core i5 12th Gen 15.6"" FHD Laptop",Laptop,86500
"Lenovo IdeaPad Slim 3i 14IRH8 Core i7 13th Gen 14"" FHD  Laptop",Laptop,87000
"HP 15-fd0037TX Core i5 13th Gen MX570 A 2GB Graphics 15.6"" FHD Laptop",Laptop,87500
"MSI Modern 15 F13MG Core i7 13th Gen 15.6"" FHD Laptop Urban Silver",Laptop,87900
"Asus Vivobook 16 A1605VA Core i5 13th Gen 13500H 16"" IPS WUXGA Laptop",Laptop,88000
"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 256GB SSD (MGN63) Space Gray",Laptop,89500
"MSI Thin A15 B7UCX Ryzen 5 7535HS RTX 2050 4GB GDDR6 Graphics 15.6"" FHD Gaming Laptop",Laptop,91000
ASUS Vivobook 15 X1504ZA-NJ1277W i7-1255U 16GB 15.6 Inch FHD Laptop,Laptop,91500
"Lenovo IdeaPad Gaming 3 15ACH6 Ryzen 5 5500H RTX 2050 4GB Graphics 15.6"" FHD Laptop",Laptop,92000
"HP ProBook 440 G10 Core i5 13th Gen 14"" FHD Laptop",Laptop,93000
"HP ProBook 450 G10 Core i5 13th Gen 15.6"" FHD Laptop",Laptop,93000
"Acer Aspire Vero AV14-52P Core i5 13th Gen 14"" FHD Laptop",Laptop,94000
Asus ExpertBook B3 Flip B3402FEA Core i5 14-inch 250 Nits 360° FHD Touch Laptop,Laptop,95000
"Dell Inspiron 3530 Core i7 13th Gen 15.6"" FHD Laptop",Laptop,95600
"Walton Tamarind MX711G Core i7 11th Gen 14"" FHD Laptop",Laptop,97500
"Acer TravelMate TMP214-54 Core i7 12th Gen 14"" FHD Laptop",Laptop,98000
"HP Victus Gaming 15-fb1051AX Ryzen 5-7535HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",Laptop,98000
"HP Victus Gaming 15-fb1052AX Ryzen 5-7535HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",Laptop,98000
"HP Victus Gaming 15-fb1053AX Ryzen 5-7535HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",Laptop,98000
"Dell Latitude 3430 Core i7 12th Gen 14"" FHD Laptop",Laptop,98500
"Asus TUF Gaming A15 FA506NFR Ryzen 7 7435HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",Laptop,98900
"ASUS VivoBook 15X K3504VA Core i5 13th Gen 15.6"" FHD Laptop",Laptop,100000
"Asus Vivobook 14 X1404VA Core i7 13th Gen 14"" FHD Laptop",Laptop,102000
"ASUS Vivobook 15 X1504VA-NJ263W Core i7 13th Gen 15.6"" FHD Laptop",Laptop,102500
"Asus Vivobook 15X OLED K3504VA Core i5 13th Gen 16GB RAM 15.6"" 2.8K OLED Laptop",Laptop,103000
"MSI Modern 14 C13M Core i7 13th Gen 14"" FHD Laptop",Laptop,104500
"Lenovo LOQ 15IAX9 Core i5 12th Gen RTX 2050 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Laptop,104500
"MSI Modern 15 F1MG Core 7 150U AI Optimized 15.6"" FHD Laptop Platinum Gray",Laptop,104500
"MSI Modern 15 F1MG Core 7 150U AI Optimized 15.6"" FHD Laptop Urban Silver",Laptop,104500
"MSI Modern 15 B13M Core i7 13th Gen 15.6"" FHD Laptop",Laptop,105500
"ASUS VivoBook 15X K3504ZA Core i7 12th Gen 15.6"" FHD WV Laptop",Laptop,105500
"HP 15-fd1119TU Core 7 15.6"" FHD Laptop",Laptop,106500
"ASUS Vivobook 16X K3605ZF Core i5 12th Gen 16"" WUXGA Display Laptop",Laptop,107000
"ASUS Vivobook 16X K3605ZF Core i5 8GB RAM 512GB SSD 16"" WUXGA Display Laptop",Laptop,107000
"HP 15-fd0211TU Core i7 13th Gen 15.6"" FHD Laptop",Laptop,107500
"Lenovo IdeaPad Light 5 14ABR8 Ryzen 5 7530U 14"" FHD Laptop",Laptop,108000
"HP ProBook 440 G9 Core i7 12th Gen 14"" FHD Laptop",Laptop,109500
"ASUS Vivobook 16X K3605ZF Core I5 12th Gen RTX 2050 Graphics 16"" WUXGA Display Laptop",Laptop,111000
Lenovo ThinkPad P14s Gen 2 Core i5 Business Laptop,Laptop,112000
"ASUS ExpertBook B5 B5302CEA-EG0476W Core i5 11th Gen 13.3"" FHD Laptop",Laptop,112000
"HP 15-fd1136TU Core Ultra 7 15.6"" FHD Laptop",Laptop,112500
"HP 15-fd1135TU Core Ultra 7 15.6"" FHD Laptop",Laptop,112500
"ASUS ExpertBook B5 B5402CEA-KC0291N Core i5 11th Gen 14"" Laptop",Laptop,113000
"Lenovo Yoga 7 2-in-1 14AHP9 Ryzen 5 8640HS AI Integrated 14"" Touch Laptop",Laptop,113000
"Asus VivoBook 15 S513EQ Core i7 11th Gen MX350 2GB Graphics 15.6"" FHD Laptop",Laptop,117000
"Lenovo IdeaPad Flex 5 14IRU8 Core i5 13th Gen 1TB SSD 14"" WUXGA Touch Laptop",Laptop,117000
"ASUS TUF Gaming F15 FX507ZC4 Core i5 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",Laptop,117500
"HP ProBook 440 G10 Core i7 13th Gen 14"" FHD Laptop",Laptop,118000
Apple MacBook Air (2022) M2 Chip 13.6-Inch Liquid Retina Display 16GB RAM 256GB SSD Midnight #MC7X4ZP/A,Laptop,118000
Apple MacBook Air M2 Chip 13.6-Inch Liquid Retina Display 16GB RAM 256GB SSD Space Gray #MC7U4ZP/A,Laptop,118000
Apple MacBook Air (2022) M2 Chip 13.6 Inch Liquid Retina Display 16GB RAM 256GB SSD Starlight #MC7W4,Laptop,118000
"Asus Vivobook 15X K3504VA Core i7 13th Gen 16GB RAM 15.6"" FHD Laptop",Laptop,119000
"Acer Nitro V 15 ANV15-51 Core i5 13th Gen RTX 4050 6GB GDDR6 15.6"" FHD IPS Gaming Laptop",Laptop,119900
"Lenovo Yoga 7 2-in-1 14AHP9 Ryzen 7 8840HS AI Integrated 14"" Touch Laptop",Laptop,120000
"ASUS ExpertBook B5 B5302FEA-LF1125 Core i5 11th Gen 13.3"" FHD Touch Laptop",Laptop,120000
"Lenovo IdeaPad 5 2-in-1 14IRU9 Core 5-120U 14"" WUXGA Touch Laptop",Laptop,120000
"Acer Nitro V 15 ANV15-51-562G Core i5 13th Gen RTX 3050 6GB GDDR6 15.6"" FHD IPS Gaming Laptop",Laptop,123500
"ASUS VivoBook S 14 Flip TP3402VA Core i5 13th Gen 14"" WUXGA Touch Laptop",Laptop,124000
"Asus Vivobook 15X OLED K3504VA Core i7 13th Gen 15.6"" 2.8K Laptop",Laptop,124000
"Acer Swift Go 14 SFG14-73 Core Ultra 5 125H 16GB RAM 512GB SSD 14"" WQXGA+ OLED Laptop",Laptop,124000
"ASUS TUF Gaming F15 FX506HE Core i5 11th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD Gaming Laptop",Laptop,124900
"Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 8GB RAM 256GB SSD Starlight #MRXT3LL/A, MRXT3ZP/A",Laptop,125000
"Lenovo IdeaPad Slim 5 16IMH9 Core Ultra 5 125H AI Integrated 16"" WUXGA Laptop",Laptop,125000
Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 8GB RAM 256GB SSD Space Gray #MRXN3LL/A,Laptop,127000
"ASUS Vivobook Pro 15 M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop",Laptop,127900
"Lenovo IdeaPad Flex 5i Core i7 12th Gen 14"" 360° WUXGA Touch Laptop",Laptop,130000
"Lenovo IdeaPad Flex 5 14IAU7 Core i7 12th Gen 14"" WUXGA Touch Laptop",Laptop,130000
"Lenovo IdeaPad Pro 5 16IRH8 Core i5 13th Gen RTX 3050 6GB Graphics 16"" 2.5K 120Hz Military Grade Laptop",Laptop,130000
"MSI Thin 15 B13VE Core i5 13th Gen RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop",Laptop,131900
"Dell Latitude 5450 Core Ultra 5 125U 14"" FHD Laptop",Laptop,133000
"ASUS Vivobook Pro 15 OLED M3500QC Ryzen 7 5800H RTX 3050 4GB Graphics 15.6"" FHD Laptop with Windows 11",Laptop,133900
"MSI Prestige 14 AI Evo C1MG Core Ultra 5 125H 14"" FHD+ Laptop",Laptop,133900
"Lenovo LOQ 15IRX9 Core i5 13th Gen RTX 3050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Laptop,134000
"Lenovo IdeaPad Flex 5 14IRU8 Core i7 13th Gen 14"" WUXGA Touch Laptop",Laptop,135000
"Gigabyte G5 MF5 Core i7 13th Gen RTX 4050 6GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Laptop,135000
"Lenovo IdeaPad Slim 5 16IMH9 Core Ultra 7 155H AI Integrated 16"" WUXGA Laptop",Laptop,137000
"Lenovo IdeaPad Slim 5i 15IAL7 Core i7 12th Gen MX550 2GB Graphics 15.6"" FHD Military Grade Laptop",Laptop,138000
Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 16GB RAM 256GB SSD Midnight #MC8K4ZP/A,Laptop,139000
Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 16GB RAM 256GB SSD Space Grey #MC8G4,Laptop,139000
Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 16GB RAM 256GB SSD Starlight#MC8J4LL/A,Laptop,139000
Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 16GB RAM 256GB SSD Silver#MC8H4LL/A,Laptop,139000
"Acer Nitro V 15 ANV15-51 Core i7 13th Gen RTX 4050 6GB GDDR6 15.6"" FHD Gaming Laptop",Laptop,139900
Lenovo ThinkPad P14s Gen 2 Core i5 Business Laptop with T500 Graphics Card,Laptop,140000
"Lenovo Yoga 7 14IRL8 Core i5 13th Gen 14"" WUXGA OLED Military Grade Touch Laptop",Laptop,140000
"Lenovo IdeaPad Flex 5 14IRU8 Core i7 13th Gen 1TB SSD 14"" WUXGA Touch Laptop",Laptop,140000
"Acer Swift Go 14 SFG14-73T Core Ultra 7 155H 16GB RAM 1TB SSD 14"" WUXGA Touch Laptop",Laptop,141000
"HP Victus Gaming 15-fa1251TX Core i7 13th Gen RTX 3050 6GB Graphics 15.6"" FHD Gaming Laptop",Laptop,143500
"Gigabyte G5 KF5 Core i7 13th Gen RTX 4060 8GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Laptop,145000
"Lenovo IdeaPad 5 2-in-1 14IRU9 Core 7-150U 14"" WUXGA Touch Laptop",Laptop,145000
"Acer Swift Go 14 SFG14-73 Core Ultra 7 155H 16GB RAM 1TB SSD 14"" WQXGA+ OLED Laptop",Laptop,145000
"ASUS VivoBook 16X K3605ZF-MX041W Core i5 12th Gen 16"" OLED Laptop",Laptop,148000
"HP Victus Gaming 16-s0153AX Ryzen 7 7840HS RTX 3050 6GB Graphics 16.1"" FHD 144Hz Gaming Laptop",Laptop,148500
"ASUS Vivobook S 16X OLED M5602RA Ryzen 7 6800H 16"" OLED Laptop",Laptop,149000
"Asus Zenbook 14 OLED UM3406HA Ryzen 7 8840HS 14"" 3K OLED Laptop",Laptop,150000
"Lenovo Yoga Slim 7 14IMH9 Core Ultra 5 14"" OLED Laptop",Laptop,150000
"Lenovo LOQ 15ARP9 Ryzen 7 7435HS AI Integrated RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop",Laptop,150000
Apple MacBook Air (2022) M2 Chip 13 Inch Liquid Retina Display 8GB RAM 512GB SSD Space Gray #MLXX3LL/A / MLXX3ZP/A,Laptop,151000
"ASUS TUF Gaming A16 FA617NSR Advantage Edition Ryzen 7 7435HS RX 7600S 8GB Graphics 16"" WUXGA Gaming Laptop",Laptop,151000
"Microsoft Surface Pro 9 SQ3 WIFI+5G 8GB RAM 256GB SSD 13"" Multi-Touch Laptop for Business (RU8-00001)",Laptop,152500
"MSI Cyborg 15 AI A1VEK Intel Core Ultra 7 RTX 4050 6GB GDDR6 15.6"" FHD Gaming Laptop",Laptop,152900
"Asus Vivobook Pro 16X OLED M7600QE Ryzen 7 5800H RTX 3050Ti 4GB Graphics 16"" 4K Gaming Laptop",Laptop,153900
"ASUS Zenbook 14 Flip OLED UP3404VA-KN109WS Core i5 13th Gen 14"" OLED 2.8K Touch Laptop",Laptop,154000
"Asus TUF Gaming A15 FA507NUR Ryzen 7 7435HS RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop",Laptop,154000
Apple MacBook Air 15 inch M3 Chip Liquid Retina Display 8GB RAM 256GB SSD Midnight #MRYU3LL/A,Laptop,155000
Apple MacBook Air 15 inch M3 Chip Liquid Retina Display 8GB RAM 256GB SSD Space Gray #MRYM3LL/A,Laptop,155000
Asus Vivobook S 16 OLED M5606UA-MX051WS Ryzen 7 8845HS 3.2K Laptop,Laptop,155000
"Lenovo Yoga 7 2-in-1 14IML9 Core Ultra 5 14"" OLED Touch Laptop",Laptop,155000
"Dell Latitude 5450 Core Ultra 7 155U 14"" FHD Laptop",Laptop,155000
"Asus TUF Dash F15 FX517ZE Core i5 12th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD WV Gaming Laptop",Laptop,159000
"Asus VivoBook 16X OLED K3605VC Core i5 13th Gen RTX 3050 4GB Graphics 16"" Gaming Laptop",Laptop,159000
"Lenovo Yoga Pro 7 14AHP9 Ryzen 7 8845HS AI Integrated RTX 3050 6GB Graphics 14.5"" Gaming Laptop",Laptop,160000
"Asus Zenbook 14 OLED UX3405MA Core Ultra 7 512GB SSD 14"" FHD Laptop",Laptop,160000
"ASUS ExpertBook B5 B5402FEA Core i7 11th Gen 14"" Touch Laptop",Laptop,160000
"ASUS ExpertBook B5 B5402FEA-HU0057 Core i7 11th Gen 14"" Touch Laptop",Laptop,160000
"Lenovo LOQ 15AHP9 Ryzen 7 7435HS AI Integrated RTX 4060 8GB Graphics 15.6"" FHD Gaming Laptop",Laptop,160000
"Lenovo LOQ 15IRX9 Core i7 13th Gen RTX 3050 6GB Graphics 15.6"" FHD AI Powered Gaming Laptop",Laptop,160000
MSI Prestige 13 AI Evo A1MG Core Ultra 5 125H 13.3” 2.8K OLED Display Laptop,Laptop,161900
"ASUS TUF Gaming A15 FA507RM Ryzen 7 6800H RTX 3060 6GB Graphics 15.6"" FHD Gaming Laptop",Laptop,162900
"Asus TUF Gaming A15 FA507NVR Ryzen 7 7435HS RTX 4060 8GB Graphics 15.6"" FHD Gaming Laptop",Laptop,164900
"Lenovo LOQ 15AHP9 Ryzen 7 8845HS AI Integrated RTX 4050 6GB Graphics 15.6"" Gaming Laptop",Laptop,165000
Apple MacBook Air 13 inch M3 Chip Liquid Retina Display 8GB RAM 512GB SSD Starlight #MRXU3LL/A,Laptop,165000
"ASUS Zenbook 14 OLED UX3405MA Core Ultra 7 16GB RAM 14.0"" Laptop",Laptop,165000
Apple MacBook Air 13 inch M3 Chip Liquid Retina Display 8GB RAM 512GB SSD Midnight #MRXW3LL/A,Laptop,170000
"Lenovo Yoga 7 2-in-1 14IML9 Core Ultra 7 14"" OLED Touch Laptop",Laptop,170000
"Lenovo LOQ 15IRX9 Core i7 13th Gen RTX 4050 6GB Graphics 15.6"" FHD AI Powered Gaming Laptop",Laptop,170000
"Lenovo IdeaPad Pro 5 16AHP9 Ryzen 7 8845HS 512GB SSD AI Integrated RTX 3050 6GB Graphics 16"" OLED Laptop",Laptop,170000
"ASUS Vivobook S 15 OLED S5507QA Snapdragon X Elite  15.6"" Copilot+ PC Laptop",Laptop,174000
ASUS Vivobook S 16 OLED M5606WA Ryzen AI 9 HX 370 3.2K OLED Copilot+PC Laptop,Laptop,174000
"Lenovo Yoga Pro 7 14IRH8 Core i7 13th Gen 14.5"" 2.5K Military Grade Laptop",Laptop,175000
"Lenovo Legion Slim 5 16IRH8 Core i5 13th Gen RTX 4050 6GB Graphics 16"" WQXGA 240Hz Gaming Laptop",Laptop,175000
"Lenovo LOQ 15AHP9 Ryzen 7 8845HS AI Integrated RTX 4060 8GB Graphics 15.6"" Gaming Laptop",Laptop,175000
"Lenovo IdeaPad Pro 5 14AHP9 Ryzen 7 8845HS AI Integrated RTX 3050 6GB Graphics 14"" 2.8K OLED Laptop",Laptop,175000
"Acer Predator Helios Neo 16 PH16-72-77GZ Core i7 14th Gen RTX 4050 6GB GDDR6 Graphics 16"" Gaming Laptop",Laptop,175900
"Lenovo LOQ 15IRH8 Core i7 13th Gen RTX 4060 8GB Graphics 15.6"" FHD 144Hz Gaming Laptop",Laptop,178000
Apple MacBook Air 13 inch M3 Chip (2024) Liquid Retina Display 16GB RAM 512GB SSD Midnight,Laptop,179500
Apple MacBook Air 13 inch M3 Chip Liquid Retina Display 16GB RAM 512GB SSD Space Grey #MXCR3,Laptop,179500
"ASUS TUF Gaming F15 FX507VV Core i7 13th Gen RTX 4060 8GB Graphics 15.6"" Gaming Laptop",Laptop,182900
Apple MacBook Air 15 inch M3 Chip Liquid Retina Display 8GB RAM 512GB SSD Starlight #MRYT3LL/A,Laptop,184500
Apple MacBook Pro 14 inch M3 Chip Liquid Retina Display 8GB RAM 512GB SSD Space Gray #MTL73,Laptop,185000
"Asus ZenBook S 13 OLED UX5304MA Core Ultra 7 13.3"" 3K Laptop",Laptop,186000
"Lenovo Legion Slim 7i Core i7 12th Gen RTX 3060 6GB Graphics 16"" 2.5K 165Hz Gaming Laptop",Laptop,188000
"Asus TUF Gaming A15 FA507UV Ryzen 9 8945H RTX 4060 8GB Graphics 15.6"" FHD Gaming Laptop",Laptop,188900
MSI Prestige 13 AI+ Evo A2VMG Core Ultra 7 258V 13.3” 2.8K OLED Copilot+ PC Laptop,Laptop,191900
MSI Prestige 14 AI+ Evo C2VMG Core Ultra 7 258V 14” 2.8K Copilot+ PC Laptop,Laptop,193900
Apple MacBook Pro 14 inch M3 Chip Liquid Retina Display 8GB RAM 1TB SSD Space Gray #MTL83LL/A,Laptop,199000
"Lenovo Legion Slim 5 16IRH8 Core i7 13th Gen RTX 4060 8GB Graphics 16"" WQXGA 165Hz Gaming Laptop",Laptop,200000
"Lenovo Legion Slim 5 16AHP9 Ryzen 7 8845HS AI Integrated RTX 4060 8GB Graphics 16"" Gaming Laptop",Laptop,200000
"Asus TUF Dash F15 FX517ZM Intel Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD WV Gaming Laptop",Laptop,203000
"Lenovo Legion Pro 5 16IRX8 Core i7 13th Gen RTX 4060 8GB Graphics 16"" WQXGA 240Hz Gaming Laptop",Laptop,204000
"Lenovo Legion Slim 7 16IRH8 Core i7 13th Gen RTX 4060 8GB Graphics 16"" 3.2K 165Hz Gaming Laptop",Laptop,215000
Apple MacBook Pro 14 inch M4 Chip Liquid Retina XDR Display 16GB RAM 512GB SSD Space Black,Laptop,219900
Apple MacBook Pro 14 inch M4 Chip Liquid Retina XDR Display 16GB RAM 512GB SSD Silver,Laptop,219900
"MSI Summit E16 AI Evo A1MTG Core Ultra 7 155H 16"" Touch Laptop",Laptop,221900
"MSI Summit E13 AI Evo A1MTG Intel Core ultra 7 155H 32GB LPDDR5 13"" FHD+ Touchscreen Laptop",Laptop,221900
"Dell XPS 13 9340 Intel Core Ultra 5 125H 13.4"" FHD+ Laptop",Laptop,222000
"ASUS Zenbook S 14 OLED UX5406SA Core Ultra 7 256V 14"" 3K OLED Copilot+ PC Laptop",Laptop,228000
"HP EliteBook x360 830 G10 Core i7 13th Gen 13.3"" Touch Laptop",Laptop,230000
"MSI Prestige 16 AI+ Evo B2VMG Core Ultra 9 288V 16"" UHD+ OLED Laptop",Laptop,233900
"Dell XPS 13 9340 Intel Core Ultra 7 155H 13.4"" FHD+ Laptop",Laptop,235000
"ASUS TUF Gaming A14 FA401WU Ryzen AI 9 HX 370 RTX 4050 6GB Graphics 14"" 2.5K Laptop",Laptop,236000
Apple MacBook Pro 14 inch M3 Pro Chip Liquid Retina Display 18GB RAM 512GB SSD Silver #MRX63 ,Laptop,238000
Apple MacBook Pro 14 inch M3 Pro Chip Liquid Retina XDR Display 18GB RAM 512GB SSD Space Black #MRX33LL/A,Laptop,245000
"Lenovo Legion Slim 5 16AHP9 Ryzen 7 8845HS AI Integrated RTX 4070 8GB Graphics 16"" Gaming Laptop",Laptop,245000
"Lenovo Legion 5i Core i7 12th Gen RTX 3070 8GB Graphics 15.6"" 2.5K 165Hz Gaming Laptop",Laptop,246000
Apple MacBook Pro 14 inch M4 Pro Chip Liquid Retina XDR Display 24GB RAM 512GB SSD Space Black,Laptop,254000
Apple MacBook Pro 14 inch M4 Pro Chip Liquid Retina XDR Display 24GB RAM 512GB SSD Silver,Laptop,254000
"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 7 5800H RTX 3060 6GB Graphics 16"" OLED Laptop",Laptop,254900
Apple MacBook Pro 14 inch M4 Chip Liquid Retina XDR Display 16GB RAM 1TB SSD Space Black,Laptop,254900
Apple MacBook Pro 14 inch M4 Chip Liquid Retina XDR Display 16GB RAM 1TB SSD Silver,Laptop,254900
"Acer Predator Helios 16 PH16-71-74MN Core i7 13th Gen RTX 4070 8GB GDDR6 16"" 240HZ Gaming Laptop",Laptop,255000
"Lenovo Legion Pro 5 16IRX9 Core i7 14th Gen RTX 4060 8GB Graphics 16"" WQXGA 240Hz Gaming Laptop",Laptop,255000
"Lenovo Legion 7 16IRX9 Core i7 14th Gen RTX 4060 8GB Graphics 16"" 3.2K 165Hz Gaming Laptop",Laptop,255000
"HP ZBook FireFly 16 G10 Core i7 13th Gen RTX A500 4GB Graphics 16"" Workstation Laptop",Laptop,260000
"HP ZBook FireFly 14 G10 Core i7 13th Gen RTX A500 4GB Graphics 14"" Workstation Laptop",Laptop,260000
"Lenovo Legion Slim 7i Core i7 12th Gen RTX 3070 8GB Graphics 16"" 2.5K 165Hz Gaming Laptop",Laptop,263000
"ASUS TUF Gaming A16 FA608WV Ryzen AI 9 HX 370 RTX 4060 8GB Graphics 16"" 2.5K Laptop",Laptop,266000
MSI Stealth A16 AI+ A3HVFG Ryzen AI 9 365 RTX 4060 8GB Graphics 16” QHD+ IPS Display Gaming Laptop,Laptop,268900
"Lenovo Yoga 9 2-in-1 14IMH9 Core Ultra 7 AI Integrated 14"" OLED Touch Laptop",Laptop,270000
"MSI Pulse 16 AI C1VGKG Core Ultra 7 RTX 4070 GDDR6 8GB Graphics 16"" QHD 240Hz Gaming Laptop",Laptop,279900
Apple MacBook Pro 14 inch M4 Chip Liquid Retina XDR Display 24GB RAM 1TB SSD Space Black,Laptop,284900
Apple MacBook Pro 14 inch M4 Chip Liquid Retina XDR Display 24GB RAM 1TB SSD Silver,Laptop,284900
"MSI Vector 16 HX A14VGG Core i9 14th Gen 32GB DDR5 RAM RTX 4070 8GB Graphics 16"" QHD+ 240Hz Gaming Laptop",Laptop,292900
"Dell XPS 13 Plus 9320 Intel Core i7 13th Gen 13.4"" 3.5K OLED Touch Laptop",Laptop,297000
Apple MacBook Pro 16 inch M3 Pro Chip Liquid Retina Display 18GB RAM 512GB SSD Space Black #MRW13LL/A,Laptop,299500
"MSI Creator A16 AI+ A3HVFG Ryzen AI 9 365 RTX 4060 8GB Graphics 16"" QHD+ OLED Laptop",Laptop,299900
ASUS ProArt P16 H7606WV Ryzen AI 9 HX 370 RTX 4060 8GB 4K OLED Copilot+PC Touch Laptop,Laptop,318000
"Lenovo Yoga Book 9 13IRU8 Core i7 13th Gen Dual 13.3"" 2.8K OLED Touch Display Laptop with Windows 11 Pro ",Laptop,320000
